usia,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_utama,income_w1,income_w2,income_w3,income_w4,rolling_mean_4w,rolling_std_4w,rolling_cov_4w,income_trend_w4w1,income_growth_pct,is_payday_week,monthly_income,prev_monthly_income,total_jam_seminggu,income_per_jam_est,income_ratio_w4w1,income_w3_vs_w4,is_income_growing,experience_months_log,seasonal_enc,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,region_bali,region_bandung,region_jabodetabek,region_jawa_tengah,region_jawa_timur,region_kalimantan,region_papua,region_sulawesi,region_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
22,7,3,11,2,958752.0,712352.0,753746.0,790594.0,803861.0,93611.75871117902,0.11645266869667643,-168158.0,-17.539259370515005,1,3215444.0,3530829.0,33,23252.764705882353,0.8246065462115895,0.9533908005995484,0,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,7,3,11,2,577257.0,618473.0,746398.0,666979.0,652276.75,62939.69784792027,0.09649232146925407,89722.0,15.542817150766469,1,2609107.0,3215444.0,33,19617.029411764706,1.1554261699274848,1.119071036612792,1,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,7,3,11,2,531258.0,422324.0,668762.0,968070.0,647603.5,204593.24783274252,0.3159236289376795,436812.0,82.22219712456095,1,2590414.0,2609107.0,33,28472.647058823528,1.8222185412388308,0.6908191651232193,1,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,7,3,11,2,877066.0,1117637.0,940115.0,1074138.0,1002239.0,97485.68601338353,0.09726790317816761,197072.0,22.469460679127913,1,4008956.0,2590414.0,33,31592.29411764706,1.2246932104388832,0.8752265768210632,1,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,7,3,11,2,940652.0,821182.0,670751.0,1823409.0,1063998.5,448754.41933784896,0.4217622668996704,882757.0,93.8452265024685,1,4255994.0,4008956.0,33,53629.67647058824,1.938450204272989,0.3678552821362173,1,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,7,3,11,2,986487.0,735045.0,917026.0,972758.0,902829.0,100301.73412010382,0.11109715585133377,-13729.0,-1.3917061248653049,1,3611316.0,4255994.0,33,28610.529411764706,0.9860819391619563,0.9427062612630672,0,2.0794415416798357,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,7,3,11,2,519389.0,835876.0,734215.0,559422.0,662225.5,128751.51417070792,0.1944224651130286,40033.0,7.707710405880756,1,2648902.0,3611316.0,33,16453.58823529412,1.077075030324034,1.3124505070402896,1,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,54,3,10,2,2061868.0,1992484.0,1068538.0,2403953.0,1881710.75,494649.9359826983,0.2628724611275661,342085.0,16.591023285680752,1,7526843.0,7526843.0,30,77546.87096774194,1.1659096673940004,0.44449186631690957,1,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,2050550.0,1620085.0,2315602.0,1967550.0,1988446.75,248502.72849948247,0.12497328806993824,-83000.0,-4.0476945209821755,1,7953787.0,7526843.0,30,63469.354838709674,0.9595225868559231,1.1768955417165807,0,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,1460713.0,1097059.0,1437837.0,1758324.0,1438483.25,234181.1282281036,0.1627972576170794,297611.0,20.37436512169057,1,5753933.0,7953787.0,30,56720.12903225807,1.2037428271379613,0.8177310792942146,1,4.007333185232471,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,1037381.0,762600.0,1274970.0,1437365.0,1128079.0,254477.80960331296,0.22558509608220076,399984.0,38.55709715138411,1,4512316.0,5753933.0,30,46366.6129032258,1.385569635871839,0.8870183377093934,1,4.007333185232471,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,857423.0,684007.0,1189336.0,617227.0,836998.25,221508.90805493016,0.26464679950636716,-240196.0,-28.013710852169815,1,3347993.0,4512316.0,30,19910.548387096773,0.719862051913639,1.9268989741230145,0,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,961284.0,991179.0,1784627.0,1459268.0,1299089.5,342901.31510720396,0.26395511249009707,497984.0,51.804045422580636,1,5196358.0,3347993.0,30,47073.16129032258,1.5180388750474625,1.2229595777063722,1,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,1638364.0,1293262.0,1370125.0,1924234.0,1556496.25,247971.71938789208,0.15931404870901042,285870.0,17.448503507157138,1,6225985.0,5196358.0,30,62072.06451612903,1.1744843182074813,0.712036211793258,1,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,1293614.0,1820004.0,1119207.0,1523979.0,1439201.0,262578.54477184534,0.1824474446389666,230365.0,17.807862314415274,1,5756804.0,6225985.0,30,49160.6129032258,1.178077712456952,0.734397433037179,1,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,1818161.0,1903748.0,2910856.0,1667456.0,2075055.25,489908.37711932167,0.23609413634616316,-150705.0,-8.288869907560443,1,8300221.0,5756804.0,30,53788.903225806454,0.9171107965076819,1.7456857957956338,0,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,903311.0,816424.0,1327987.0,1757096.0,1201204.5,374795.1882698736,0.31201613736035255,853785.0,94.51728142356288,1,4804818.0,8300221.0,30,56680.51612903226,1.9451706608569355,0.7557846834864552,1,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,1489041.0,980932.0,1492547.0,1170854.0,1283343.5,218050.54967885313,0.16990817320448745,-318187.0,-21.3685855527148,1,5133374.0,4804818.0,30,37769.48387096774,0.7863136164057158,1.2747496487609482,0,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,54,3,10,2,1402155.0,688931.0,773534.0,779642.0,911065.5,285788.24457323295,0.3136857279451729,-622513.0,-44.39687481055946,1,3644262.0,10899454.0,30,25149.74193548387,0.5560308553399194,0.9921643624068965,0,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,54,5,10,0,733405.0,1780422.0,1622667.0,1807420.0,1485978.5,440190.933445079,0.29622967858894256,1074015.0,146.44227950450298,1,5943914.0,5943914.0,50,35439.60784313725,2.4644194348014605,0.897780317922609,1,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,1274281.0,1199975.0,1546335.0,1451284.0,1367968.75,137618.35320983717,0.10060050948520363,177003.0,13.890421343487033,1,5471875.0,5943914.0,50,28456.549019607843,1.1389033196733533,1.0654936831842126,1,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,1448660.0,1190314.0,1036896.0,760438.0,1109077.0,249336.7768400803,0.22481466736762218,-688222.0,-47.50748968011818,1,4436308.0,5471875.0,50,14910.549019607843,0.5249247408468924,1.3635492130203737,0,4.007333185232471,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,333916.0,502888.0,1036233.0,839279.0,678079.0,275408.68938996823,0.4061601810260578,505363.0,151.34435007606703,1,2712316.0,4436308.0,50,16456.450980392157,2.5134359736102083,1.2346690020017157,1,4.007333185232471,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,990396.0,1156954.0,586170.0,736613.0,867533.25,220887.42391699782,0.2546155134883854,-253783.0,-25.62439670596408,1,3470133.0,2712316.0,50,14443.392156862745,0.7437552819727846,0.7957627739901767,0,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,1084954.0,1349768.0,882816.0,1274945.0,1148120.75,181054.30987603555,0.15769622653021081,189991.0,17.511433664468722,1,4592483.0,3470133.0,50,24998.92156862745,1.175113253545078,0.6924340325002,1,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,1711132.0,1891391.0,1471596.0,1297279.0,1592849.5,226485.1588741523,0.1421886743688919,-413853.0,-24.185919029040427,1,6371398.0,4592483.0,50,25436.843137254902,0.7581403666459592,1.1343703749383325,0,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,984567.0,1327966.0,1385059.0,1831974.0,1382391.5,301395.9222156962,0.21802501116051146,847407.0,86.06900292209671,1,5529566.0,6371398.0,50,35921.05882352941,1.860688139366707,0.7560468892861529,1,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,1488953.0,1801957.0,1535698.0,2022934.0,1712385.5,215408.9013811871,0.12579463057891294,533981.0,35.86285127871733,1,6849542.0,5529566.0,50,39665.37254901961,1.3586276003153892,0.7591435216653032,1,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,2000617.0,1186408.0,667121.0,1798321.0,1413116.75,524748.8385677356,0.37134146104186766,-202296.0,-10.111680546551389,1,5652467.0,6849542.0,50,35261.19607843137,0.8988827452317234,0.3709686029531975,0,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,1540452.0,774540.0,798267.0,1575475.0,1172183.5,386069.8201520678,0.32935954153259095,35023.0,2.2735534765120886,1,4688734.0,5652467.0,50,30891.666666666668,1.0227348708464328,0.506683059595957,1,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,1242805.0,1086298.0,1956909.0,1185284.0,1367824.0,344684.1408674034,0.2519945116238664,-57521.0,-4.628320613451025,1,5471296.0,4688734.0,50,23240.86274509804,0.9537160264755722,1.6510029233475494,0,4.007333185232471,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,54,5,10,0,892733.0,990096.0,1185932.0,1493329.0,1140522.5,229435.29444322642,0.20116682875017936,600596.0,67.27610606978794,1,4562090.0,5471296.0,50,29280.960784313724,1.6727591869470637,0.7941526655193427,1,4.007333185232471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,16,5,6,1,717561.0,655358.0,676608.0,637527.0,671763.5,29841.91075065402,0.044423239355299925,-80034.0,-11.153616208238743,1,2687054.0,2687054.0,30,20565.387096774193,0.8884625997474783,1.0612992684242888,0,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,570771.0,577914.0,805950.0,1052958.0,751898.25,197886.435038351,0.2631824652316334,482187.0,84.4799402912902,1,3007593.0,2687054.0,30,33966.3870967742,1.8447961708002494,0.7654144178453293,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,954297.0,845513.0,646842.0,799626.0,811569.5,110454.85151974991,0.13610029888968217,-154671.0,-16.207847242525126,1,3246278.0,3007593.0,30,25794.387096774193,0.837920649524572,0.8089296634555861,0,2.833213344056216,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,269902.0,287894.0,980645.0,705175.0,560904.0,298418.01747967565,0.5320304677443478,435273.0,161.2707575342161,1,2243616.0,3246278.0,30,22747.58064516129,2.612697895169746,1.3906386490748408,1,2.833213344056216,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,653463.0,781009.0,663919.0,1210108.0,827124.75,226714.22122616722,0.27409918664163685,556645.0,85.18385891779641,1,3308499.0,2243616.0,30,39035.74193548387,1.85183575529792,0.5486439651304139,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,682099.0,661002.0,492179.0,539855.0,593783.75,79921.38608462381,0.13459678895662572,-142244.0,-20.853864321748016,1,2375135.0,3308499.0,30,17414.677419354837,0.7914601964521332,0.911685708781601,0,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,554864.0,686381.0,662039.0,922839.0,706530.75,134329.43675601226,0.19012539334772374,367975.0,66.31805271201591,1,2826123.0,2375135.0,30,29769.0,1.663177529669379,0.7173930475488709,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,648072.0,548196.0,1086267.0,928921.0,802864.0,215072.0699823666,0.2678810732357742,280849.0,43.336079941734866,1,3211456.0,2826123.0,30,29965.1935483871,1.433358587689967,1.1693845123702529,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,556017.0,467384.0,406220.0,683351.0,528243.0,104191.31099808658,0.19724125260171282,127334.0,22.90109834771239,1,2112972.0,3211456.0,30,22043.58064516129,1.2290087730972739,0.5944520539926714,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,529236.0,561372.0,549596.0,743791.0,595998.75,86098.83996133455,0.14446144385593854,214555.0,40.540515006537724,1,2383995.0,2112972.0,30,23993.25806451613,1.4054024945345847,0.7389108783100652,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,487338.0,400405.0,507294.0,1111074.0,626527.75,282624.76895202853,0.45109696889248485,623736.0,127.98837767627396,1,2506111.0,2383995.0,30,35841.096774193546,2.279879098533054,0.45657943883176205,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,1015292.0,771094.0,988127.0,542036.0,829137.25,190871.34290848247,0.23020476152589028,-473256.0,-46.61279710664518,1,3316549.0,2506111.0,30,17485.032258064515,0.5338715031030451,1.8229880985984352,0,2.833213344056216,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,16,5,6,1,458464.0,523360.0,865376.0,1028472.0,718918.0,236301.10143628193,0.3286899221278114,570008.0,124.32993648356249,1,2875672.0,3316549.0,30,33176.51612903226,2.243294471769928,0.8414182968342387,1,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30,18,5,7,1,968522.0,1205277.0,1967093.0,886593.0,1256871.25,426417.68643102446,0.3392691864270302,-81929.0,-8.459178005249235,1,5027485.0,5027485.0,35,24627.583333333332,0.9154072747885181,2.2187077737949954,0,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,669949.0,640771.0,799564.0,816702.0,731746.5,77317.72580236696,0.10566190040180165,146753.0,21.905100238973414,1,2926986.0,5027485.0,35,22686.166666666668,1.219049182774834,0.9790144030326814,1,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,849808.0,723867.0,992685.0,1193929.0,940072.25,174716.69635351826,0.1858545408116432,344121.0,40.49397040272626,1,3760289.0,2926986.0,35,33164.694444444445,1.4049380507855294,0.8314432169390166,1,2.9444389791664403,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,453886.0,486512.0,1028102.0,924659.0,723289.75,255979.57242949583,0.3539101341191353,470773.0,103.72053775617667,1,2893159.0,3760289.0,35,25684.972222222223,2.037200889208107,1.1118703090865831,1,2.9444389791664403,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,1395679.0,1102831.0,587180.0,614059.0,924937.25,340576.4333203158,0.36821571768281125,-781620.0,-56.00284879259486,1,3699749.0,2893159.0,35,17057.194444444445,0.43997119683595093,0.956225775982803,0,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,442013.0,622624.0,701571.0,760290.0,631624.5,119875.82500758859,0.18978970101316303,318277.0,72.00625320974723,1,2526498.0,3699749.0,35,21119.166666666668,1.7200586406765397,0.922766414438682,1,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,1243270.0,1132579.0,1135216.0,840991.0,1088014.0,149448.0311797382,0.13735855529408464,-402279.0,-32.3565275442985,1,4352056.0,2526498.0,35,23360.86111111111,0.6764341804803619,1.3498535063353754,0,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,612920.0,724813.0,808699.0,572841.0,679818.25,92943.91200981106,0.13671876565510127,-40079.0,-6.539026300332833,1,2719273.0,4352056.0,35,15912.25,0.9346082121513213,1.4117313325489402,0,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,632826.0,731145.0,736775.0,712995.0,703435.25,41702.590389417055,0.05928419195571597,80169.0,12.668411222042078,1,2813741.0,2719273.0,35,19805.416666666668,1.126682331822125,1.0333508182374094,1,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,638334.0,699782.0,779814.0,1042770.0,790175.0,154222.37846369768,0.1951749656262191,404436.0,63.35805393414733,1,3160700.0,2813741.0,35,28965.833333333332,1.6335779802141508,0.7478286220080919,1,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,1135819.0,880688.0,754278.0,1576346.0,1086782.75,314289.3508833659,0.28919243600744116,440527.0,38.78496485795712,1,4347131.0,3160700.0,35,43787.38888888889,1.3878484266873272,0.47849743742970297,1,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,1575045.0,1275832.0,1576170.0,1272215.0,1424815.5,150797.94694640243,0.10583682374763781,-302830.0,-19.22675225152297,1,5699262.0,4347131.0,35,35339.305555555555,0.8077319646537308,1.2389169763625045,0,2.9444389791664403,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,18,5,7,1,1309398.0,2049457.0,1150048.0,1237701.0,1436651.0,358276.04642021493,0.24938279820235737,-71697.0,-5.475569689277057,1,5746604.0,5699262.0,35,34380.583333333336,0.9452435812155042,0.9291800449542782,0,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,16,4,10,2,1509957.0,1457092.0,1189293.0,915304.0,1267911.5,237111.89513023171,0.18700981506219616,-594653.0,-39.38211485492633,1,5071646.0,5071646.0,40,22324.48780487805,0.6061784499966224,1.29934065693949,0,2.833213344056216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,16,4,10,2,1179294.0,1038480.0,1179511.0,1088177.0,1121365.5,60638.46329888316,0.05407555636309763,-91117.0,-7.726402406863768,1,4485462.0,5071646.0,40,26540.90243902439,0.9227351934842427,1.0839320405301338,0,2.833213344056216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,16,4,10,2,802678.0,1158282.0,1328004.0,1829243.0,1279551.75,369669.7906783668,0.288905697388454,1026565.0,127.89250484004795,1,5118207.0,4485462.0,40,44615.68292682927,2.278922209251768,0.7259851610829392,1,2.833213344056216,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,16,4,10,2,2233232.0,1557385.0,2186072.0,1382499.0,1839797.0,375358.3199417591,0.20402159582919155,-850733.0,-38.09425084362037,1,7359188.0,5118207.0,40,33719.48780487805,0.6190572143614214,1.5812455696202532,0,2.833213344056216,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,16,4,10,2,888988.0,2030882.0,1258242.0,1090597.0,1317177.25,432299.80261698883,0.32820169238193936,201609.0,22.67848384905083,1,5268709.0,7359188.0,40,26599.926829268294,1.2267834585129849,1.153717501774256,1,2.833213344056216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
