user_id,gig_type,region,experience_tier,platform,week_number,week_of_month,income_amount,is_ramadan,is_lebaran,is_post_lebaran,is_harbolnas,is_yearend,is_jan_feb,is_payday_week,seasonal_label,income_growth_1w,data_source
SYN_0001,freelancer_it,sumatera,mid,Upwork,49,1,635000,0,0,0,0,1,0,0,yearend,-0.6206690561529271,synthetic
SYN_0001,freelancer_it,sumatera,mid,Upwork,50,2,1874000,0,0,0,0,1,0,0,yearend,1.9511811023622048,synthetic
SYN_0001,freelancer_it,sumatera,mid,Upwork,51,3,1578000,0,0,0,0,1,0,0,yearend,-0.15795090715048027,synthetic
SYN_0001,freelancer_it,sumatera,mid,Upwork,52,4,1382000,0,0,0,0,1,0,1,yearend,-0.12420785804816223,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,1,1,534000,0,0,0,0,0,1,0,jan_feb,0.0,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,2,2,506000,0,0,0,0,0,1,0,jan_feb,-0.052434456928838954,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,3,3,1343000,0,0,0,0,0,1,0,jan_feb,1.6541501976284585,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,4,4,726000,0,0,0,0,0,1,1,jan_feb,-0.4594192107222636,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,5,1,489000,0,0,0,0,0,1,0,jan_feb,-0.32644628099173556,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,6,2,934000,0,0,0,0,0,1,0,jan_feb,0.9100204498977505,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,7,3,1282000,0,0,0,0,0,0,0,normal,0.37259100642398285,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,8,4,1917000,0,0,0,0,0,0,1,normal,0.4953198127925117,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,9,1,1597000,0,0,0,0,0,0,0,normal,-0.16692749087115286,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,10,2,1005000,1,0,0,0,0,0,0,ramadan,-0.3706950532247965,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,11,3,574000,1,0,0,0,0,0,0,ramadan,-0.42885572139303485,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,12,4,697000,1,0,0,0,0,0,1,ramadan,0.21428571428571427,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,13,1,390000,1,0,0,0,0,0,0,ramadan,-0.44045911047345765,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,14,2,661000,0,1,0,0,0,0,0,lebaran,0.6948717948717948,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,15,3,805000,0,0,1,0,0,0,0,post_lebaran,0.2178517397881997,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,16,4,490000,0,0,1,0,0,0,1,post_lebaran,-0.391304347826087,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,17,1,96000,0,0,0,0,0,0,0,normal,-0.8040816326530612,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,18,2,334000,0,0,0,0,0,0,0,normal,2.4791666666666665,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,19,3,1507000,0,0,0,0,0,0,0,normal,3.5119760479041915,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,20,4,534000,0,0,0,0,0,0,1,normal,-0.6456536164565362,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,21,1,860000,0,0,0,0,0,0,0,normal,0.6104868913857678,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,22,2,222000,0,0,0,0,0,0,0,normal,-0.7418604651162791,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,23,3,1785000,0,0,0,0,0,0,0,normal,5.0,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,24,4,601000,0,0,0,0,0,0,1,normal,-0.6633053221288515,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,25,1,916000,0,0,0,0,0,0,0,normal,0.5241264559068219,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,26,2,3058000,0,0,0,0,0,0,0,normal,2.3384279475982535,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,27,3,2376000,0,0,0,0,0,0,0,normal,-0.22302158273381295,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,28,4,572000,0,0,0,0,0,0,1,normal,-0.7592592592592593,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,29,1,419000,0,0,0,0,0,0,0,normal,-0.2674825174825175,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,30,2,504000,0,0,0,0,0,0,0,normal,0.20286396181384247,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,31,3,1361000,0,0,0,0,0,0,0,normal,1.7003968253968254,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,32,4,953000,0,0,0,0,0,0,1,normal,-0.29977957384276266,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,33,1,590000,0,0,0,0,0,0,0,normal,-0.3809024134312697,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,34,2,2403000,0,0,0,0,0,0,0,normal,3.0728813559322035,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,35,3,476000,0,0,0,0,0,0,0,normal,-0.8019142738243862,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,36,4,3826000,0,0,0,0,0,0,1,normal,5.0,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,37,1,1189000,0,0,0,0,0,0,0,normal,-0.689231573444851,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,38,2,3155000,0,0,0,0,0,0,0,normal,1.6534903280067283,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,39,3,1064000,0,0,0,0,0,0,0,normal,-0.662757527733756,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,40,4,2006000,0,0,0,0,0,0,1,normal,0.8853383458646616,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,41,1,590000,0,0,0,0,0,0,0,normal,-0.7058823529411765,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,42,2,304000,0,0,0,0,0,0,0,normal,-0.4847457627118644,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,43,3,666000,0,0,0,0,0,0,0,normal,1.1907894736842106,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,44,4,1575000,0,0,0,0,0,0,1,normal,1.364864864864865,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,45,1,821000,0,0,0,1,0,0,0,harbolnas,-0.47873015873015873,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,46,2,484000,0,0,0,1,0,0,0,harbolnas,-0.4104750304506699,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,47,3,301000,0,0,0,0,0,0,0,normal,-0.378099173553719,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,48,4,219000,0,0,0,0,0,0,1,normal,-0.2724252491694352,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,49,1,179000,0,0,0,0,1,0,0,yearend,-0.182648401826484,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,50,2,488000,0,0,0,0,1,0,0,yearend,1.7262569832402235,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,51,3,1510000,0,0,0,0,1,0,0,yearend,2.0942622950819674,synthetic
SYN_0002,content_creator,jawa_timur,mid,YouTube,52,4,915000,0,0,0,0,1,0,1,yearend,-0.39403973509933776,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,1,1,470000,0,0,0,0,0,1,0,jan_feb,0.0,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,2,2,656000,0,0,0,0,0,1,0,jan_feb,0.39574468085106385,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,3,3,720000,0,0,0,0,0,1,0,jan_feb,0.0975609756097561,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,4,4,493000,0,0,0,0,0,1,1,jan_feb,-0.31527777777777777,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,5,1,316000,0,0,0,0,0,1,0,jan_feb,-0.359026369168357,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,6,2,635000,0,0,0,0,0,1,0,jan_feb,1.009493670886076,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,7,3,759000,0,0,0,0,0,0,0,normal,0.1952755905511811,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,8,4,827000,0,0,0,0,0,0,1,normal,0.08959156785243742,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,9,1,796000,0,0,0,0,0,0,0,normal,-0.037484885126964934,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,10,2,679000,1,0,0,0,0,0,0,ramadan,-0.14698492462311558,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,11,3,1241000,1,0,0,0,0,0,0,ramadan,0.8276877761413843,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,12,4,667000,1,0,0,0,0,0,1,ramadan,-0.46253021756647866,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,13,1,1048000,1,0,0,0,0,0,0,ramadan,0.5712143928035982,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,14,2,256000,0,1,0,0,0,0,0,lebaran,-0.7557251908396947,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,15,3,460000,0,0,1,0,0,0,0,post_lebaran,0.796875,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,16,4,834000,0,0,1,0,0,0,1,post_lebaran,0.8130434782608695,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,17,1,548000,0,0,0,0,0,0,0,normal,-0.34292565947242204,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,18,2,752000,0,0,0,0,0,0,0,normal,0.3722627737226277,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,19,3,651000,0,0,0,0,0,0,0,normal,-0.13430851063829788,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,20,4,725000,0,0,0,0,0,0,1,normal,0.11367127496159754,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,21,1,921000,0,0,0,0,0,0,0,normal,0.27034482758620687,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,22,2,649000,0,0,0,0,0,0,0,normal,-0.2953311617806732,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,23,3,460000,0,0,0,0,0,0,0,normal,-0.29121725731895226,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,24,4,696000,0,0,0,0,0,0,1,normal,0.5130434782608696,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,25,1,725000,0,0,0,0,0,0,0,normal,0.041666666666666664,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,26,2,712000,0,0,0,0,0,0,0,normal,-0.01793103448275862,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,27,3,503000,0,0,0,0,0,0,0,normal,-0.29353932584269665,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,28,4,704000,0,0,0,0,0,0,1,normal,0.3996023856858847,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,29,1,551000,0,0,0,0,0,0,0,normal,-0.21732954545454544,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,30,2,587000,0,0,0,0,0,0,0,normal,0.06533575317604355,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,31,3,527000,0,0,0,0,0,0,0,normal,-0.10221465076660988,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,32,4,686000,0,0,0,0,0,0,1,normal,0.301707779886148,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,33,1,583000,0,0,0,0,0,0,0,normal,-0.15014577259475217,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,34,2,782000,0,0,0,0,0,0,0,normal,0.34133790737564323,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,35,3,770000,0,0,0,0,0,0,0,normal,-0.015345268542199489,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,36,4,725000,0,0,0,0,0,0,1,normal,-0.05844155844155844,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,37,1,599000,0,0,0,0,0,0,0,normal,-0.17379310344827587,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,38,2,678000,0,0,0,0,0,0,0,normal,0.1318864774624374,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,39,3,555000,0,0,0,0,0,0,0,normal,-0.18141592920353983,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,40,4,551000,0,0,0,0,0,0,1,normal,-0.007207207207207207,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,41,1,549000,0,0,0,0,0,0,0,normal,-0.003629764065335753,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,42,2,703000,0,0,0,0,0,0,0,normal,0.28051001821493626,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,43,3,489000,0,0,0,0,0,0,0,normal,-0.30440967283072545,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,44,4,772000,0,0,0,0,0,0,1,normal,0.5787321063394683,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,45,1,1037000,0,0,0,1,0,0,0,harbolnas,0.3432642487046632,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,46,2,668000,0,0,0,1,0,0,0,harbolnas,-0.3558341369334619,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,47,3,673000,0,0,0,0,0,0,0,normal,0.0074850299401197605,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,48,4,746000,0,0,0,0,0,0,1,normal,0.10846953937592868,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,49,1,982000,0,0,0,0,1,0,0,yearend,0.3163538873994638,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,50,2,864000,0,0,0,0,1,0,0,yearend,-0.12016293279022404,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,51,3,658000,0,0,0,0,1,0,0,yearend,-0.23842592592592593,synthetic
SYN_0003,kurir,sulawesi,mid,Anteraja,52,4,621000,0,0,0,0,1,0,1,yearend,-0.05623100303951368,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,1,1,410000,0,0,0,0,0,1,0,jan_feb,0.0,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,2,2,308000,0,0,0,0,0,1,0,jan_feb,-0.24878048780487805,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,3,3,329000,0,0,0,0,0,1,0,jan_feb,0.06818181818181818,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,4,4,250000,0,0,0,0,0,1,1,jan_feb,-0.24012158054711247,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,5,1,250000,0,0,0,0,0,1,0,jan_feb,0.0,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,6,2,315000,0,0,0,0,0,1,0,jan_feb,0.26,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,7,3,361000,0,0,0,0,0,0,0,normal,0.14603174603174604,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,8,4,457000,0,0,0,0,0,0,1,normal,0.2659279778393352,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,9,1,459000,0,0,0,0,0,0,0,normal,0.00437636761487965,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,10,2,342000,1,0,0,0,0,0,0,ramadan,-0.2549019607843137,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,11,3,615000,1,0,0,0,0,0,0,ramadan,0.7982456140350878,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,12,4,593000,1,0,0,0,0,0,1,ramadan,-0.03577235772357724,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,13,1,470000,1,0,0,0,0,0,0,ramadan,-0.20741989881956155,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,14,2,250000,0,1,0,0,0,0,0,lebaran,-0.46808510638297873,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,15,3,327000,0,0,1,0,0,0,0,post_lebaran,0.308,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,16,4,250000,0,0,1,0,0,0,1,post_lebaran,-0.23547400611620795,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,17,1,382000,0,0,0,0,0,0,0,normal,0.528,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,18,2,264000,0,0,0,0,0,0,0,normal,-0.3089005235602094,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,19,3,362000,0,0,0,0,0,0,0,normal,0.3712121212121212,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,20,4,467000,0,0,0,0,0,0,1,normal,0.2900552486187845,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,21,1,449000,0,0,0,0,0,0,0,normal,-0.03854389721627409,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,22,2,353000,0,0,0,0,0,0,0,normal,-0.21380846325167038,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,23,3,294000,0,0,0,0,0,0,0,normal,-0.1671388101983003,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,24,4,349000,0,0,0,0,0,0,1,normal,0.1870748299319728,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,25,1,484000,0,0,0,0,0,0,0,normal,0.3868194842406877,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,26,2,356000,0,0,0,0,0,0,0,normal,-0.2644628099173554,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,27,3,327000,0,0,0,0,0,0,0,normal,-0.08146067415730338,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,28,4,440000,0,0,0,0,0,0,1,normal,0.345565749235474,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,29,1,265000,0,0,0,0,0,0,0,normal,-0.3977272727272727,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,30,2,412000,0,0,0,0,0,0,0,normal,0.5547169811320755,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,31,3,271000,0,0,0,0,0,0,0,normal,-0.3422330097087379,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,32,4,497000,0,0,0,0,0,0,1,normal,0.8339483394833949,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,33,1,369000,0,0,0,0,0,0,0,normal,-0.2575452716297787,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,34,2,533000,0,0,0,0,0,0,0,normal,0.4444444444444444,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,35,3,287000,0,0,0,0,0,0,0,normal,-0.46153846153846156,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,36,4,400000,0,0,0,0,0,0,1,normal,0.39372822299651566,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,37,1,512000,0,0,0,0,0,0,0,normal,0.28,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,38,2,473000,0,0,0,0,0,0,0,normal,-0.076171875,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,39,3,304000,0,0,0,0,0,0,0,normal,-0.3572938689217759,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,40,4,414000,0,0,0,0,0,0,1,normal,0.3618421052631579,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,41,1,379000,0,0,0,0,0,0,0,normal,-0.08454106280193237,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,42,2,364000,0,0,0,0,0,0,0,normal,-0.0395778364116095,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,43,3,331000,0,0,0,0,0,0,0,normal,-0.09065934065934066,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,44,4,376000,0,0,0,0,0,0,1,normal,0.13595166163141995,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,45,1,340000,0,0,0,1,0,0,0,harbolnas,-0.09574468085106383,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,46,2,591000,0,0,0,1,0,0,0,harbolnas,0.7382352941176471,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,47,3,456000,0,0,0,0,0,0,0,normal,-0.22842639593908629,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,48,4,413000,0,0,0,0,0,0,1,normal,-0.09429824561403509,synthetic
SYN_0004,kurir,jawa_barat_lainnya,junior,SiCepat,49,1,310000,0,0,0,0,1,0,0,yearend,-0.24939467312348668,synthetic
