dataset_id,timestamp,tahun,bulan,tahun_bulan,tipe_transaksi,category,amount,metode_pembayaran,status_transaksi,sumber_file,source,hour,day_of_week,day_name,day_of_month,month,date_only,is_weekend,week_period,hour_sin,hour_cos,is_night,is_late_night,night_score,time_segment,category_score,category_type,is_hedonic_category,amount_log,amount_z,amount_score,amount_percentile,is_high_amount,user_proxy,transactions_same_day,daily_amount_total,share_of_daily_spend,amount_vs_weekly_avg,budget_limit,spent_so_far,budget_remaining_ratio,weekend_score,fingo_impulse_signal,signal_band
daily_household,2015-01-02 00:00:00,2015,1,2015-01,Expense,Lainnya,1830000.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,2,2015-01,2015-01-02,0,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,14.419827071265543,3.0,1.0,0.9451468189233279,1,daily_household_unknown_unknown,4,1849032.0,0.9897070467141721,2.7970960118882067,12617743.237561176,2023248.0,0.8396505649300987,0.0,0.75,high
daily_household,2015-01-03 00:00:00,2015,1,2015-01,Expense,Makanan,8967.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,3,2015-01,2015-01-03,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.101417964751995,-0.40469999999997397,0.4325500000000044,0.3321778140293638,0,daily_household_unknown_unknown,3,113826.0,0.07877813504823082,0.013705770458252213,12617743.237561176,2032215.0,0.8389398990185191,1.0,0.7081375000000011,high
daily_household,2015-01-03 00:00:00,2015,1,2015-01,Expense,Makanan,64050.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,3,2015-01,2015-01-03,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.0674349200055,1.983823529411637,0.8306372549019395,0.6837275693311582,0,daily_household_unknown_unknown,3,113826.0,0.5627009646302201,0.09789836041608724,12617743.237561176,2096265.0,0.8338637139358069,1.0,0.8076593137254848,high
daily_household,2015-01-03 00:00:00,2015,1,2015-01,Expense,Lainnya,40809.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,3,2015-01,2015-01-03,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.616682428399852,0.9760411764705255,0.6626735294117543,0.6105220228384992,0,daily_household_unknown_unknown,3,113826.0,0.35852090032154027,0.06237524106510701,12617743.237561176,2137074.0,0.8306294588688218,1.0,0.7656683823529385,high
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Makanan,6405.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.764990330169104,-0.5157941176470257,0.41403431372549576,0.2567292006525285,0,daily_household_unknown_unknown,4,1872090.0,0.0034213098729227744,0.009789836041608723,12617743.237561176,2143479.0,0.8301218403605505,1.0,0.7035085784313739,high
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Lainnya,1830000.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,14.419827071265543,3.0,1.0,0.9451468189233279,1,daily_household_unknown_unknown,4,1872090.0,0.9775171065493641,2.7970960118882067,12617743.237561176,3973479.0,0.6850879808544894,1.0,0.85,high
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Makanan,32025.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.374303351882421,0.5951470588234912,0.5991911764705818,0.5713703099510603,0,daily_household_unknown_unknown,4,1872090.0,0.017106549364613872,0.04894918020804362,12617743.237561176,4005504.0,0.6825498883131333,1.0,0.7497977941176455,high
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.11623164763458402,0,daily_household_unknown_unknown,4,1872090.0,0.0019550342130987284,0.0055941920237764136,12617743.237561176,4009164.0,0.6822598205941213,1.0,0.6985490196078448,high
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Lainnya,411750.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,12.928174076695104,3.0,1.0,0.886215334420881,0,daily_household_unknown_unknown,4,1015833.0,0.4053323725454869,1.2986127143366804,12617743.237561176,411750.0,0.9673673816111361,0.0,0.75,high
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Makanan,24705.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.11480140809676,0.27773529411762915,0.5462892156862715,0.5305872756933115,0,daily_household_unknown_unknown,4,1015833.0,0.024319942352729215,0.07791676286020083,12617743.237561176,436455.0,0.9654094245078043,0.0,0.6365723039215678,watch
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Lainnya,60939.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.0176450525397,1.8489235294116457,0.8081539215686077,0.6788336052202284,0,daily_household_unknown_unknown,4,1015833.0,0.05998919113673206,0.1921946817218287,12617743.237561176,497394.0,0.9605797969862524,0.0,0.7020384803921519,high
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Lainnya,518439.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,13.158579581537312,3.0,1.0,0.9004893964110929,1,daily_household_unknown_unknown,4,1015833.0,0.5103584939650508,1.6350976976514735,12617743.237561176,1015833.0,0.9194917045881853,0.0,0.75,high
daily_household,2015-01-06 00:00:00,2015,1,2015-01,Expense,Makanan,2745.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,1,Tuesday,6,2015-01,2015-01-06,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.917900586327916,-0.6744999999999566,0.38758333333334055,0.07279771615008157,0,daily_household_unknown_unknown,2,5490.0,0.4999999999999089,0.008657418095577869,12617743.237561176,1018578.0,0.9192741537989263,0.0,0.5968958333333352,watch
daily_household,2015-01-06 00:00:00,2015,1,2015-01,Expense,Makanan,2745.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,1,Tuesday,6,2015-01,2015-01-06,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.917900586327916,-0.6744999999999566,0.38758333333334055,0.07279771615008157,0,daily_household_unknown_unknown,2,5490.0,0.4999999999999089,0.008657418095577869,12617743.237561176,1021323.0,0.9190566030096672,0.0,0.5968958333333352,watch
daily_household,2015-01-07 00:00:00,2015,1,2015-01,Expense,Makanan,5673.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,2,Wednesday,7,2015-01,2015-01-07,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.643649615368796,-0.5475352941176118,0.4087441176470647,0.24082381729200653,0,daily_household_unknown_unknown,1,5673.0,0.9999999999998237,0.017891997397527597,12617743.237561176,1026996.0,0.9186069980451984,0.0,0.6021860294117661,watch
daily_household,2015-01-08 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,3,Thursday,8,2015-01,2015-01-08,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.11623164763458402,0,daily_household_unknown_unknown,1,3660.0,0.9999999999997268,0.01154322412743716,12617743.237561176,1030656.0,0.9183169303261862,0.0,0.5985490196078448,watch
daily_household,2015-01-09 00:00:00,2015,1,2015-01,Expense,Lainnya,118950.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,9,2015-01,2015-01-09,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.68646692258942,3.0,1.0,0.7389885807504079,0,daily_household_unknown_unknown,2,122610.0,0.9701492537313353,0.37515478414170766,12617743.237561176,1149606.0,0.9088897294582923,0.0,0.75,high
daily_household,2015-01-09 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,9,2015-01,2015-01-09,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.11623164763458402,0,daily_household_unknown_unknown,2,122610.0,0.029850746268656473,0.01154322412743716,12617743.237561176,1153266.0,0.9085996617392802,0.0,0.5985490196078448,watch
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.11623164763458402,0,daily_household_unknown_unknown,4,140910.0,0.025974025974025792,0.01154322412743716,12617743.237561176,1156926.0,0.908309594020268,1.0,0.6985490196078448,high
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Transportasi,118950.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.68646692258942,3.0,1.0,0.7389885807504079,0,daily_household_unknown_unknown,4,140910.0,0.8441558441558382,0.37515478414170766,12617743.237561176,1275876.0,0.8988823931523741,1.0,0.85,high
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Lainnya,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.121618441915379,-0.39676470588232743,0.4338725490196121,0.34624796084828713,0,daily_household_unknown_unknown,4,140910.0,0.06493506493506448,0.028858060318592896,12617743.237561176,1285026.0,0.8981572238548438,1.0,0.708468137254903,high
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Transportasi,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.121618441915379,-0.39676470588232743,0.4338725490196121,0.34624796084828713,0,daily_household_unknown_unknown,4,140910.0,0.06493506493506448,0.028858060318592896,12617743.237561176,1294176.0,0.8974320545573135,1.0,0.708468137254903,high
daily_household,2015-01-11 00:00:00,2015,1,2015-01,Expense,Kesehatan,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,11,2015-01,2015-01-11,1,2,0.0,1.0,0,1,1.0,late_night,0.0,utilitarian,0,9.121618441915379,-0.39676470588232743,0.4338725490196121,0.34624796084828713,0,daily_household_unknown_unknown,2,40260.0,0.22727272727272166,0.028858060318592896,12617743.237561176,1303326.0,0.8967068852597831,1.0,0.558468137254903,watch
daily_household,2015-01-11 00:00:00,2015,1,2015-01,Expense,Transportasi,31110.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,11,2015-01,2015-01-11,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.345316733380217,0.5554705882352583,0.5925784313725431,0.5672920065252854,0,daily_household_unknown_unknown,2,40260.0,0.7727272727272536,0.09811740508321586,12617743.237561176,1334436.0,0.8942413096481802,1.0,0.7481446078431357,high
daily_household,2015-01-12 00:00:00,2015,1,2015-01,Expense,Transportasi,11163.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,12,2015-01,2015-01-12,0,3,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.320449594656212,-0.30947647058821537,0.4484205882352974,0.3890701468189233,0,daily_household_unknown_unknown,2,43188.0,0.2584745762711805,0.046750304060245385,12617743.237561176,11163.0,0.9991152934570129,0.0,0.6121051470588244,watch
daily_household,2015-01-12 00:00:00,2015,1,2015-01,Expense,Transportasi,32025.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,12,2015-01,2015-01-12,0,3,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.374303351882421,0.5951470588234912,0.5991911764705818,0.5713703099510603,0,daily_household_unknown_unknown,2,43188.0,0.7415254237287965,0.13411972476299905,12617743.237561176,43188.0,0.9965772009156568,0.0,0.6497977941176455,watch
daily_household,2015-01-13 18:52:47,2015,1,2015-01,Expense,Makanan,1830.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,1,Tuesday,13,2015-01,2015-01-13,0,3,-1.0,-1.8369701987210297e-16,0,0,0.5,evening,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.037520391517128875,0,daily_household_unknown_unknown,2,93330.0,0.01960784313725469,0.007663984272171374,12617743.237561176,45018.0,0.9964321670561508,0.0,0.4202426470588254,low
daily_household,2015-01-13 18:52:47,2015,1,2015-01,Expense,Lainnya,91500.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,1,Tuesday,13,2015-01,2015-01-13,0,3,-1.0,-1.8369701987210297e-16,0,0,0.5,evening,0.5,neutral,0,11.424105180165641,3.0,1.0,0.7163539967373572,0,daily_household_unknown_unknown,2,93330.0,0.9803921568627345,0.38319921360856873,12617743.237561176,136518.0,0.9891804740808477,0.0,0.575,watch
daily_household,2015-01-14 12:42:56,2015,1,2015-01,Expense,Transportasi,139080.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,12,2,Wednesday,14,2015-01,2015-01-14,0,3,1.2246467991473532e-16,-1.0,0,0,0.0,midday,0.5,neutral,0,11.842811776202362,3.0,1.0,0.7471451876019576,0,daily_household_unknown_unknown,3,163419.0,0.8510638297872289,0.5824628046850244,12617743.237561176,275598.0,0.978157900758387,0.0,0.4,low
daily_household,2015-01-14 15:35:57,2015,1,2015-01,Expense,Makanan,21960.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,15,2,Wednesday,14,2015-01,2015-01-14,0,3,-0.7071067811865471,-0.7071067811865479,0,0,0.25,midday,0.5,neutral,0,9.997023431927293,0.15870588235293098,0.5264509803921552,0.5193719412724307,0,daily_household_unknown_unknown,3,163419.0,0.13437849944008878,0.09196781126605649,12617743.237561176,297558.0,0.9764174944443144,0.0,0.3691127450980388,low
daily_household,2015-01-14 23:38:24,2015,1,2015-01,Expense,Makanan,2379.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,23,2,Wednesday,14,2015-01,2015-01-14,0,3,-0.25881904510252157,0.9659258262890681,1,0,0.9166666666666666,night,0.5,neutral,0,7.77485576666552,-0.6903705882352498,0.3849382352941251,0.06035889070146819,0,daily_household_unknown_unknown,3,163419.0,0.014557670772676284,0.009963179553822787,12617743.237561176,299937.0,0.9762289504269565,0.0,0.5670678921568646,watch
daily_household,2015-01-15 18:23:03,2015,1,2015-01,Expense,Makanan,1830.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,3,Thursday,15,2015-01,2015-01-15,0,3,-1.0,-1.8369701987210297e-16,0,0,0.5,evening,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.037520391517128875,0,daily_household_unknown_unknown,3,48495.0,0.037735849056602995,0.007663984272171374,12617743.237561176,301767.0,0.9760839165674504,0.0,0.4202426470588254,low
daily_household,2015-01-15 18:23:11,2015,1,2015-01,Expense,Transportasi,18300.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,3,Thursday,15,2015-01,2015-01-15,0,3,-1.0,-1.8369701987210297e-16,0,0,0.5,evening,0.5,neutral,0,9.814710982145282,0.0,0.5,0.4934747145187602,0,daily_household_unknown_unknown,3,48495.0,0.37735849056603,0.07663984272171374,12617743.237561176,320067.0,0.9746335779723898,0.0,0.44999999999999996,low
daily_household,2015-01-15 22:22:20,2015,1,2015-01,Expense,Makanan,28365.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,22,3,Thursday,15,2015-01,2015-01-15,0,3,-0.5000000000000004,0.8660254037844384,1,0,0.8333333333333334,night,0.5,neutral,0,10.252946523854552,0.43644117647056013,0.5727401960784267,0.5487357259380098,0,daily_household_unknown_unknown,3,48495.0,0.5849056603773465,0.11879175621865631,12617743.237561176,348432.0,0.9723855531500458,0.0,0.5848517156862734,watch
daily_household,2015-01-16 16:30:51,2015,1,2015-01,Expense,Transportasi,1830.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,16,4,Friday,16,2015-01,2015-01-16,0,3,-0.8660254037844384,-0.5000000000000004,0,0,0.33333333333333337,evening,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.037520391517128875,0,daily_household_unknown_unknown,3,16470.0,0.11111111111110436,0.007663984272171374,12617743.237561176,350262.0,0.9722405192905398,0.0,0.3619093137254921,low
daily_household,2015-01-16 16:32:42,2015,1,2015-01,Expense,Transportasi,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,16,4,Friday,16,2015-01,2015-01-16,0,3,-0.8660254037844384,-0.5000000000000004,0,0,0.33333333333333337,evening,0.5,neutral,0,9.121618441915379,-0.39676470588232743,0.4338725490196121,0.34624796084828713,0,daily_household_unknown_unknown,3,16470.0,0.5555555555555218,0.03831992136085687,12617743.237561176,359412.0,0.9715153499930095,0.0,0.37513480392156967,low
daily_household,2015-01-16 16:33:49,2015,1,2015-01,Expense,Transportasi,5490.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,16,4,Friday,16,2015-01,2015-01-16,0,3,-0.8660254037844384,-0.5000000000000004,0,0,0.33333333333333337,evening,0.5,neutral,0,8.610865667278873,-0.5554705882352583,0.40742156862745693,0.21594616639477976,0,daily_household_unknown_unknown,3,16470.0,0.3333333333333131,0.022991952816514123,12617743.237561176,364902.0,0.9710802484144913,0.0,0.3685220588235309,low
daily_household,2015-01-18 07:31:42,2015,1,2015-01,Expense,Makanan,1464.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,7,6,Sunday,18,2015-01,2015-01-18,1,3,0.9659258262890683,-0.25881904510252063,0,0,0.41666666666666663,morning,0.5,neutral,0,7.289610521451167,-0.7300470588234824,0.37832549019608624,0.02059543230016313,0,daily_household_unknown_unknown,3,17751.0,0.08247422680411906,0.0061311874177371,12617743.237561176,366366.0,0.9709642213268864,1.0,0.4904147058823548,watch
daily_household,2015-01-18 07:31:42,2015,1,2015-01,Expense,Makanan,5307.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,7,6,Sunday,18,2015-01,2015-01-18,1,3,0.9659258262890683,-0.25881904510252063,0,0,0.41666666666666663,morning,0.5,neutral,0,8.576970395452099,-0.563405882352905,0.40609901960784917,0.19086460032626426,0,daily_household_unknown_unknown,3,17751.0,0.2989690721649316,0.022225554389296985,12617743.237561176,371673.0,0.9705436231343189,1.0,0.4973580882352956,watch
daily_household,2015-01-18 07:33:20,2015,1,2015-01,Expense,Makanan,10980.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,7,6,Sunday,18,2015-01,2015-01-18,1,3,0.9659258262890683,-0.25881904510252063,0,0,0.41666666666666663,morning,0.5,neutral,0,9.303921785597714,-0.31741176470586197,0.44709803921568964,0.37989396411092985,0,daily_household_unknown_unknown,3,17751.0,0.618556701030893,0.045983905633028246,12617743.237561176,382653.0,0.9696734199772825,1.0,0.5076078431372557,watch
daily_household,2015-01-19 07:34:00,2015,1,2015-01,Expense,Makanan,5307.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,7,0,Monday,19,2015-01,2015-01-19,0,4,0.9659258262890683,-0.25881904510252063,0,0,0.41666666666666663,morning,0.5,neutral,0,8.576970395452099,-0.563405882352905,0.40609901960784917,0.19086460032626426,0,daily_household_unknown_unknown,1,5307.0,0.9999999999998115,0.009566149998953012,12617743.237561176,5307.0,0.9995794018074323,0.0,0.39735808823529556,low
