dataset_id,timestamp,tahun,bulan,tahun_bulan,tipe_transaksi,category,amount,metode_pembayaran,status_transaksi,sumber_file,source,hour,day_of_week,day_name,day_of_month,month,date_only,is_weekend,week_period,hour_sin,hour_cos,is_night,is_late_night,night_score,time_segment,category_score,category_type,is_hedonic_category,amount_log,amount_z,amount_score,amount_percentile,is_high_amount,user_proxy,transactions_same_day,daily_amount_total,share_of_daily_spend,amount_vs_weekly_avg,budget_limit,spent_so_far,budget_remaining_ratio,weekend_score,fingo_impulse_signal,signal_band,impulsive_score,label,is_impulsive,driver_night,driver_hedonic,driver_high_amount,driver_weekend,driver_count,main_driver
daily_household,2015-01-01 00:00:00,2015,1,2015-01,Expense,Transportasi,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,3,Thursday,1,2015-01,2015-01-01,0,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.116231647634584,0,daily_household_unknown_unknown,11,174216.0,0.0210084033613444,0.0055941920237764,12617743.237561176,174216.0,0.9861927765750228,0.0,0.5985490196078448,watch,49.32588235294138,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-02 00:00:00,2015,1,2015-01,Expense,Makanan,5124.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,2,2015-01,2015-01-02,0,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.54188580400661,-0.5713411764705515,0.4047764705882414,0.1882137030995106,0,daily_household_unknown_unknown,4,1849032.0,0.0027711797307996,0.0078318688332869,12617743.237561176,179340.0,0.985786681768406,0.0,0.6011941176470603,watch,49.643294117647244,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-02 00:00:00,2015,1,2015-01,Expense,Makanan,12078.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,2,2015-01,2015-01-02,0,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.39922368660528,-0.2697999999999826,0.4550333333333362,0.4064029363784666,0,daily_household_unknown_unknown,4,1849032.0,0.0065320665083135,0.0184608336784621,12617743.237561176,191418.0,0.9848294582956658,0.0,0.6137583333333341,watch,51.15100000000008,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-02 00:00:00,2015,1,2015-01,Expense,Makanan,1830.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,2,2015-01,2015-01-02,0,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.0375203915171288,0,daily_household_unknown_unknown,4,1849032.0,0.0009897070467141,0.0027970960118882,12617743.237561176,193248.0,0.9846844244361598,0.0,0.5952426470588255,watch,48.92911764705905,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-02 00:00:00,2015,1,2015-01,Expense,Lainnya,1830000.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,2,2015-01,2015-01-02,0,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,14.419827071265544,3.0,1.0,0.945146818923328,1,daily_household_unknown_unknown,4,1849032.0,0.989707046714172,2.7970960118882067,12617743.237561176,2023248.0,0.8396505649300987,0.0,0.75,high,67.5,PERTIMBANGAN,0,True,False,True,False,2,night_time
daily_household,2015-01-03 00:00:00,2015,1,2015-01,Expense,Makanan,8967.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,3,2015-01,2015-01-03,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.101417964751995,-0.4046999999999739,0.4325500000000044,0.3321778140293638,0,daily_household_unknown_unknown,3,113826.0,0.0787781350482308,0.0137057704582522,12617743.237561176,2032215.0,0.8389398990185191,1.0,0.7081375000000011,high,70.47650000000012,PERTIMBANGAN,0,True,False,False,True,2,night_time
daily_household,2015-01-03 00:00:00,2015,1,2015-01,Expense,Makanan,64050.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,3,2015-01,2015-01-03,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.0674349200055,1.983823529411637,0.8306372549019395,0.6837275693311582,0,daily_household_unknown_unknown,3,113826.0,0.5627009646302201,0.0978983604160872,12617743.237561176,2096265.0,0.8338637139358069,1.0,0.8076593137254848,high,82.41911764705819,IMPULSIF,1,True,False,False,True,2,night_time
daily_household,2015-01-03 00:00:00,2015,1,2015-01,Expense,Lainnya,40809.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,3,2015-01,2015-01-03,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.616682428399852,0.9760411764705256,0.6626735294117543,0.6105220228384992,0,daily_household_unknown_unknown,3,113826.0,0.3585209003215402,0.062375241065107,12617743.237561176,2137074.0,0.8306294588688218,1.0,0.7656683823529385,high,77.38020588235264,IMPULSIF,1,True,False,False,True,2,night_time
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Makanan,6405.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.764990330169104,-0.5157941176470257,0.4140343137254957,0.2567292006525285,0,daily_household_unknown_unknown,4,1872090.0,0.0034213098729227,0.0097898360416087,12617743.237561176,2143479.0,0.8301218403605505,1.0,0.7035085784313739,high,69.92102941176488,PERTIMBANGAN,0,True,False,False,True,2,night_time
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Lainnya,1830000.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,14.419827071265544,3.0,1.0,0.945146818923328,1,daily_household_unknown_unknown,4,1872090.0,0.977517106549364,2.7970960118882067,12617743.237561176,3973479.0,0.6850879808544894,1.0,0.85,high,87.5,IMPULSIF,1,True,False,True,True,3,night_time
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Makanan,32025.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.37430335188242,0.5951470588234912,0.5991911764705818,0.5713703099510603,0,daily_household_unknown_unknown,4,1872090.0,0.0171065493646138,0.0489491802080436,12617743.237561176,4005504.0,0.6825498883131333,1.0,0.7497977941176455,high,75.47573529411747,IMPULSIF,1,True,False,False,True,2,night_time
daily_household,2015-01-04 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,4,2015-01,2015-01-04,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.116231647634584,0,daily_household_unknown_unknown,4,1872090.0,0.0019550342130987,0.0055941920237764,12617743.237561176,4009164.0,0.6822598205941213,1.0,0.6985490196078448,high,69.32588235294138,PERTIMBANGAN,0,True,False,False,True,2,night_time
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Lainnya,411750.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,12.928174076695104,3.0,1.0,0.886215334420881,0,daily_household_unknown_unknown,4,1015833.0,0.4053323725454869,1.2986127143366804,12617743.237561176,411750.0,0.967367381611136,0.0,0.75,high,67.5,PERTIMBANGAN,0,True,False,True,False,2,night_time
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Makanan,24705.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.11480140809676,0.2777352941176291,0.5462892156862715,0.5305872756933115,0,daily_household_unknown_unknown,4,1015833.0,0.0243199423527292,0.0779167628602008,12617743.237561176,436455.0,0.9654094245078044,0.0,0.6365723039215678,watch,53.88867647058815,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Lainnya,60939.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.0176450525397,1.8489235294116455,0.8081539215686077,0.6788336052202284,0,daily_household_unknown_unknown,4,1015833.0,0.059989191136732,0.1921946817218287,12617743.237561176,497394.0,0.9605797969862524,0.0,0.7020384803921519,high,61.744617647058234,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-05 00:00:00,2015,1,2015-01,Expense,Lainnya,518439.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,5,2015-01,2015-01-05,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,13.158579581537312,3.0,1.0,0.9004893964110929,1,daily_household_unknown_unknown,4,1015833.0,0.5103584939650508,1.6350976976514735,12617743.237561176,1015833.0,0.9194917045881852,0.0,0.75,high,67.5,PERTIMBANGAN,0,True,False,True,False,2,night_time
daily_household,2015-01-06 00:00:00,2015,1,2015-01,Expense,Makanan,2745.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,1,Tuesday,6,2015-01,2015-01-06,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.917900586327916,-0.6744999999999566,0.3875833333333405,0.0727977161500815,0,daily_household_unknown_unknown,2,5490.0,0.4999999999999089,0.0086574180955778,12617743.237561176,1018578.0,0.9192741537989264,0.0,0.5968958333333352,watch,49.12750000000021,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-06 00:00:00,2015,1,2015-01,Expense,Makanan,2745.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,1,Tuesday,6,2015-01,2015-01-06,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.917900586327916,-0.6744999999999566,0.3875833333333405,0.0727977161500815,0,daily_household_unknown_unknown,2,5490.0,0.4999999999999089,0.0086574180955778,12617743.237561176,1021323.0,0.9190566030096672,0.0,0.5968958333333352,watch,49.12750000000021,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-07 00:00:00,2015,1,2015-01,Expense,Makanan,5673.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,2,Wednesday,7,2015-01,2015-01-07,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.643649615368796,-0.5475352941176118,0.4087441176470647,0.2408238172920065,0,daily_household_unknown_unknown,1,5673.0,0.9999999999998236,0.0178919973975275,12617743.237561176,1026996.0,0.9186069980451984,0.0,0.6021860294117661,watch,49.76232352941194,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-08 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,3,Thursday,8,2015-01,2015-01-08,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.116231647634584,0,daily_household_unknown_unknown,1,3660.0,0.9999999999997268,0.0115432241274371,12617743.237561176,1030656.0,0.9183169303261862,0.0,0.5985490196078448,watch,49.32588235294138,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-09 00:00:00,2015,1,2015-01,Expense,Lainnya,118950.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,9,2015-01,2015-01-09,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.68646692258942,3.0,1.0,0.7389885807504079,0,daily_household_unknown_unknown,2,122610.0,0.9701492537313352,0.3751547841417076,12617743.237561176,1149606.0,0.9088897294582924,0.0,0.75,high,67.5,PERTIMBANGAN,0,True,False,True,False,2,night_time
daily_household,2015-01-09 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,4,Friday,9,2015-01,2015-01-09,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.116231647634584,0,daily_household_unknown_unknown,2,122610.0,0.0298507462686564,0.0115432241274371,12617743.237561176,1153266.0,0.9085996617392802,0.0,0.5985490196078448,watch,49.32588235294138,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.116231647634584,0,daily_household_unknown_unknown,4,140910.0,0.0259740259740257,0.0115432241274371,12617743.237561176,1156926.0,0.908309594020268,1.0,0.6985490196078448,high,69.32588235294138,PERTIMBANGAN,0,True,False,False,True,2,night_time
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Transportasi,118950.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.68646692258942,3.0,1.0,0.7389885807504079,0,daily_household_unknown_unknown,4,140910.0,0.8441558441558382,0.3751547841417076,12617743.237561176,1275876.0,0.8988823931523741,1.0,0.85,high,87.5,IMPULSIF,1,True,False,True,True,3,night_time
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Lainnya,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.12161844191538,-0.3967647058823274,0.4338725490196121,0.3462479608482871,0,daily_household_unknown_unknown,4,140910.0,0.0649350649350644,0.0288580603185928,12617743.237561176,1285026.0,0.8981572238548438,1.0,0.708468137254903,high,70.51617647058836,PERTIMBANGAN,0,True,False,False,True,2,night_time
daily_household,2015-01-10 00:00:00,2015,1,2015-01,Expense,Transportasi,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,10,2015-01,2015-01-10,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.12161844191538,-0.3967647058823274,0.4338725490196121,0.3462479608482871,0,daily_household_unknown_unknown,4,140910.0,0.0649350649350644,0.0288580603185928,12617743.237561176,1294176.0,0.8974320545573135,1.0,0.708468137254903,high,70.51617647058836,PERTIMBANGAN,0,True,False,False,True,2,night_time
daily_household,2015-01-11 00:00:00,2015,1,2015-01,Expense,Kesehatan,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,11,2015-01,2015-01-11,1,2,0.0,1.0,0,1,1.0,late_night,0.0,utilitarian,0,9.12161844191538,-0.3967647058823274,0.4338725490196121,0.3462479608482871,0,daily_household_unknown_unknown,2,40260.0,0.2272727272727216,0.0288580603185928,12617743.237561176,1303326.0,0.8967068852597831,1.0,0.558468137254903,watch,58.01617647058836,AMAN,0,True,False,False,True,2,night_time
daily_household,2015-01-11 00:00:00,2015,1,2015-01,Expense,Transportasi,31110.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,11,2015-01,2015-01-11,1,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.345316733380216,0.5554705882352583,0.5925784313725431,0.5672920065252854,0,daily_household_unknown_unknown,2,40260.0,0.7727272727272536,0.0981174050832158,12617743.237561176,1334436.0,0.8942413096481802,1.0,0.7481446078431357,high,75.2773529411763,IMPULSIF,1,True,False,False,True,2,night_time
daily_household,2015-01-12 00:00:00,2015,1,2015-01,Expense,Transportasi,11163.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,12,2015-01,2015-01-12,0,3,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.320449594656212,-0.3094764705882153,0.4484205882352974,0.3890701468189233,0,daily_household_unknown_unknown,2,43188.0,0.2584745762711805,0.0467503040602453,12617743.237561176,11163.0,0.9991152934570128,0.0,0.6121051470588244,watch,50.952617647058915,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-12 00:00:00,2015,1,2015-01,Expense,Transportasi,32025.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,12,2015-01,2015-01-12,0,3,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.37430335188242,0.5951470588234912,0.5991911764705818,0.5713703099510603,0,daily_household_unknown_unknown,2,43188.0,0.7415254237287965,0.134119724762999,12617743.237561176,43188.0,0.9965772009156568,0.0,0.6497977941176455,watch,55.475735294117456,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-13 18:52:47,2015,1,2015-01,Expense,Makanan,1830.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,1,Tuesday,13,2015-01,2015-01-13,0,3,-1.0,-1.8369701987210294e-16,0,0,0.5,evening,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.0375203915171288,0,daily_household_unknown_unknown,2,93330.0,0.0196078431372546,0.0076639842721713,12617743.237561176,45018.0,0.9964321670561508,0.0,0.4202426470588254,low,36.42911764705905,AMAN,0,False,False,False,False,0,mixed_low_signal
daily_household,2015-01-13 18:52:47,2015,1,2015-01,Expense,Lainnya,91500.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,1,Tuesday,13,2015-01,2015-01-13,0,3,-1.0,-1.8369701987210294e-16,0,0,0.5,evening,0.5,neutral,0,11.42410518016564,3.0,1.0,0.7163539967373572,0,daily_household_unknown_unknown,2,93330.0,0.9803921568627344,0.3831992136085687,12617743.237561176,136518.0,0.9891804740808476,0.0,0.575,watch,55.00000000000001,AMAN,0,False,False,True,False,1,high_amount
daily_household,2015-01-14 12:42:56,2015,1,2015-01,Expense,Transportasi,139080.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,12,2,Wednesday,14,2015-01,2015-01-14,0,3,1.2246467991473532e-16,-1.0,0,0,0.0,midday,0.5,neutral,0,11.842811776202362,3.0,1.0,0.7471451876019576,0,daily_household_unknown_unknown,3,163419.0,0.8510638297872289,0.5824628046850244,12617743.237561176,275598.0,0.978157900758387,0.0,0.4,low,42.5,AMAN,0,False,False,True,False,1,high_amount
daily_household,2015-01-14 15:35:57,2015,1,2015-01,Expense,Makanan,21960.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,15,2,Wednesday,14,2015-01,2015-01-14,0,3,-0.7071067811865471,-0.7071067811865479,0,0,0.25,midday,0.5,neutral,0,9.997023431927293,0.1587058823529309,0.5264509803921552,0.5193719412724307,0,daily_household_unknown_unknown,3,163419.0,0.1343784994400887,0.0919678112660564,12617743.237561176,297558.0,0.9764174944443144,0.0,0.3691127450980388,low,34.54352941176466,AMAN,0,False,False,False,False,0,mixed_low_signal
daily_household,2015-01-14 23:38:24,2015,1,2015-01,Expense,Makanan,2379.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,23,2,Wednesday,14,2015-01,2015-01-14,0,3,-0.2588190451025215,0.965925826289068,1,0,0.9166666666666666,night,0.5,neutral,0,7.77485576666552,-0.6903705882352498,0.3849382352941251,0.0603588907014681,0,daily_household_unknown_unknown,3,163419.0,0.0145576707726762,0.0099631795538227,12617743.237561176,299937.0,0.9762289504269565,0.0,0.5670678921568646,watch,46.964813725490416,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-15 18:23:03,2015,1,2015-01,Expense,Makanan,1830.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,3,Thursday,15,2015-01,2015-01-15,0,3,-1.0,-1.8369701987210294e-16,0,0,0.5,evening,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.0375203915171288,0,daily_household_unknown_unknown,3,48495.0,0.0377358490566029,0.0076639842721713,12617743.237561176,301767.0,0.9760839165674504,0.0,0.4202426470588254,low,36.42911764705905,AMAN,0,False,False,False,False,0,mixed_low_signal
daily_household,2015-01-15 18:23:11,2015,1,2015-01,Expense,Transportasi,18300.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,3,Thursday,15,2015-01,2015-01-15,0,3,-1.0,-1.8369701987210294e-16,0,0,0.5,evening,0.5,neutral,0,9.814710982145282,0.0,0.5,0.4934747145187602,0,daily_household_unknown_unknown,3,48495.0,0.37735849056603,0.0766398427217137,12617743.237561176,320067.0,0.9746335779723898,0.0,0.4499999999999999,low,40.0,AMAN,0,False,False,False,False,0,mixed_low_signal
daily_household,2015-01-15 22:22:20,2015,1,2015-01,Expense,Makanan,28365.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,22,3,Thursday,15,2015-01,2015-01-15,0,3,-0.5000000000000004,0.8660254037844384,1,0,0.8333333333333334,night,0.5,neutral,0,10.252946523854552,0.4364411764705601,0.5727401960784267,0.5487357259380098,0,daily_household_unknown_unknown,3,48495.0,0.5849056603773465,0.1187917562186563,12617743.237561176,348432.0,0.9723855531500458,0.0,0.5848517156862734,watch,50.51553921568615,AMAN,0,True,False,False,False,1,night_time
daily_household,2015-01-16 16:30:51,2015,1,2015-01,Expense,Transportasi,1830.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,16,4,Friday,16,2015-01,2015-01-16,0,3,-0.8660254037844384,-0.5000000000000004,0,0,0.3333333333333333,evening,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.0375203915171288,0,daily_household_unknown_unknown,3,16470.0,0.1111111111111043,0.0076639842721713,12617743.237561176,350262.0,0.9722405192905398,0.0,0.3619093137254921,low,32.26245098039239,AMAN,0,False,False,False,False,0,mixed_low_signal
